,label,iteration,t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,nb_sign_changes_acceleration_x,nb_sign_changes_acceleration_y,nb_sign_changes_acceleration_z
152,5,10,39.85907138793103,9.597241379310345,-0.09896551724137931,0.883448275862069,0.12862068965517243,0.003620689655172418,-0.05672413793103449,-45.67387931034483,19.72646551724138,-10.318017241379309,0.0,7.0,4.0
153,5,11,60.27586941573034,9.041235955056178,3.4425842696629214,-2.4287640449438204,0.3313483146067416,-0.20707865168539324,-0.18314606741573033,-49.24471910112359,0.6923595505617978,-1.344494382022472,2.0,6.0,7.0
154,5,12,64.39726202105263,8.044526315789474,3.607684210526316,-2.0881052631578947,0.27042105263157895,-0.08378947368421054,-0.1643157894736842,-49.19684210526316,1.5145263157894737,-2.03,2.0,6.0,3.0
155,5,13,68.82979370103092,7.972268041237114,4.641030927835051,-2.1896907216494848,0.31783505154639174,-0.05762886597938144,-0.10979381443298969,-49.30927835051546,-1.6593814432989689,-2.096701030927835,2.0,6.0,5.0
156,5,14,72.51563384523809,7.760119047619048,3.0325,-1.3489285714285715,0.11357142857142856,-0.3376190476190476,0.09083333333333334,-50.07464285714286,-1.4711904761904762,-6.095000000000001,1.0,7.0,3.0
157,5,15,76.28513453488372,8.661627906976744,3.7093023255813953,-1.7495348837209304,0.16767441860465115,-0.21988372093023256,-0.037325581395348834,-50.80883720930233,-2.177325581395349,-4.514418604651163,2.0,5.0,2.0
158,5,16,79.84264596629212,8.49056179775281,4.132696629213483,-2.2812359550561796,0.2996629213483146,-0.23831460674157304,-0.19719101123595506,-51.42044943820225,-4.022247191011236,-1.1195505617977528,2.0,6.0,7.0
159,5,17,83.73276407058823,7.7059999999999995,4.697411764705882,-3.141058823529412,0.2496470588235294,-0.1847058823529412,-0.16,-50.49858823529412,-5.085529411764706,3.5460000000000003,2.0,6.0,3.0
160,5,18,87.57249402173913,7.6725,4.052717391304348,-2.716086956521739,0.27206521739130435,-0.23054347826086957,-0.27956521739130435,-50.73271739130435,-4.6501086956521736,-0.09804347826086952,2.0,6.0,3.0
161,5,19,91.42357475700935,8.021028037383177,4.569158878504672,-2.682336448598131,0.2877570093457944,-0.1369158878504673,-0.2118691588785047,-50.9107476635514,-4.766448598130841,1.4434579439252335,0.0,8.0,12.0
162,5,2,7.0168790743801654,9.804545454545455,0.772809917355372,0.7326446280991736,0.1050413223140496,-0.0029752066115702465,-0.035371900826446284,-44.77438016528925,15.636115702479339,-6.290578512396694,0.0,6.0,14.0
163,5,20,95.32529822222223,8.155999999999999,4.362,-2.9555555555555557,0.3411111111111111,-0.21466666666666667,-0.20433333333333334,-50.66522222222222,-4.610444444444444,2.284111111111111,4.0,5.0,3.0
164,5,21,107.35095971276597,9.113085106382979,0.0975531914893617,-3.998723404255319,0.29446808510638295,-0.303936170212766,-0.0015957446808510546,-45.7668085106383,14.35755319148936,4.940744680851064,4.0,14.0,10.0
165,5,22,111.36760717977528,8.282808988764044,-1.137191011235955,-2.5807865168539323,0.1614606741573034,-0.3048314606741573,0.09179775280898879,-45.53,17.64876404494382,0.7747191011235955,4.0,18.0,12.0
166,5,23,115.7008805,8.403260869565218,-2.175760869565217,-2.329021739130435,0.12760869565217392,-0.33032608695652177,0.1559782608695652,-43.88141304347826,21.43565217391304,-0.5783695652173914,0.0,6.0,12.0
167,5,24,120.06598742156864,8.34921568627451,-1.9268627450980391,-2.505,0.0919607843137255,-0.3078431372549019,0.049999999999999996,-43.94823529411765,22.037941176470586,-1.251372549019608,2.0,6.0,16.0
168,5,25,124.21575108080808,8.3410101010101,-1.3188888888888888,-3.090707070707071,0.07090909090909091,-0.25222222222222224,0.08131313131313132,-44.24909090909091,21.21393939393939,-1.115050505050505,2.0,9.0,8.0
169,5,26,128.2335738526316,9.22957894736842,-1.5990526315789473,-3.2053684210526314,0.21357894736842103,-0.404,-0.013578947368421067,-45.41736842105263,20.396315789473682,-3.347684210526316,2.0,8.0,17.0
170,5,27,132.90328856976745,8.51453488372093,-1.8316279069767443,-3.4490697674418604,0.15848837209302324,-0.42348837209302326,0.11313953488372093,-47.02848837209302,19.050232558139534,-1.0545348837209303,4.0,11.0,14.0
171,5,28,136.92159067777777,8.13811111111111,-1.35,-3.285777777777778,0.13688888888888887,-0.2997777777777778,-0.040888888888888884,-46.25844444444445,20.31811111111111,-1.3947777777777777,4.0,10.0,10.0
